"z","module","p","roles","label","role_7"
-0.5,"38",0,"Peripherals","","ultra peripheral"
-0.5,"38",0,"Peripherals","","ultra peripheral"
1.5,"38",0,"Peripherals","","ultra peripheral"
1.15470053837925,"16",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"16",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"16",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"43",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"43",0,"Peripherals","","ultra peripheral"
1.15470053837925,"43",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
-0.408248290463863,"33",0,"Peripherals","","ultra peripheral"
-0.408248290463863,"33",0,"Peripherals","","ultra peripheral"
-0.408248290463863,"33",0,"Peripherals","","ultra peripheral"
-0.408248290463863,"33",0,"Peripherals","","ultra peripheral"
-0.408248290463863,"33",0,"Peripherals","","ultra peripheral"
2.04124145231931,"33",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
0,"14",0,"Peripherals","","ultra peripheral"
0,"14",0,"Peripherals","","ultra peripheral"
