"z","module","p","roles","label","role_7"
-0.774596669241483,"29",0,"Peripherals","","ultra peripheral"
1.4638501094228,"38",0,"Peripherals","","ultra peripheral"
1.4638501094228,"38",0,"Peripherals","","ultra peripheral"
-0.58554004376912,"38",0,"Peripherals","","ultra peripheral"
-0.58554004376912,"38",0,"Peripherals","","ultra peripheral"
-0.58554004376912,"38",0,"Peripherals","","ultra peripheral"
-0.58554004376912,"38",0,"Peripherals","","ultra peripheral"
-0.58554004376912,"38",0,"Peripherals","","ultra peripheral"
1.62018517460197,"14",0,"Peripherals","","ultra peripheral"
1.62018517460197,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
-0.540061724867322,"14",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
0,"31",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.969887836143006,"3",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.0606179897589381,"3",0,"Peripherals","","ultra peripheral"
-0.969887836143006,"3",0,"Peripherals","","ultra peripheral"
-0.969887836143006,"3",0,"Peripherals","","ultra peripheral"
2.66719154939327,"3",0,"Module hubs","bac_ASV_591","provincial hub"
0.84865185662513,"3",0,"Peripherals","","ultra peripheral"
0.84865185662513,"3",0,"Peripherals","","ultra peripheral"
0.84865185662513,"3",0,"Peripherals","","ultra peripheral"
-0.969887836143006,"3",0,"Peripherals","","ultra peripheral"
-0.969887836143006,"3",0,"Peripherals","","ultra peripheral"
0.29038743730494,"5",0,"Peripherals","","ultra peripheral"
-0.0223374951773032,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
-0.335062427659546,"5",0,"Peripherals","","ultra peripheral"
3.41763676212737,"5",0,"Module hubs","bac_ASV_8479","provincial hub"
1.5,"7",0,"Peripherals","","ultra peripheral"
-0.5,"7",0,"Peripherals","","ultra peripheral"
-0.5,"7",0,"Peripherals","","ultra peripheral"
-0.5,"7",0,"Peripherals","","ultra peripheral"
1.16189500386223,"27",0,"Peripherals","","ultra peripheral"
1.16189500386223,"27",0,"Peripherals","","ultra peripheral"
1.16189500386223,"27",0,"Peripherals","","ultra peripheral"
1.16189500386223,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"27",0,"Peripherals","","ultra peripheral"
1.16189500386223,"26",0,"Peripherals","","ultra peripheral"
1.16189500386223,"26",0,"Peripherals","","ultra peripheral"
1.16189500386223,"26",0,"Peripherals","","ultra peripheral"
1.16189500386223,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0,"Peripherals","","ultra peripheral"
-0.774596669241483,"26",0.124444444444444,"Peripherals","","peripheral"
-0.730296743340221,"40",0,"Peripherals","","ultra peripheral"
-0.730296743340221,"40",0,"Peripherals","","ultra peripheral"
-0.730296743340221,"40",0,"Peripherals","","ultra peripheral"
1.09544511501033,"40",0,"Peripherals","","ultra peripheral"
1.09544511501033,"40",0,"Peripherals","","ultra peripheral"
0,"19",0,"Peripherals","","ultra peripheral"
0,"19",0,"Peripherals","","ultra peripheral"
2.02259958738973,"34",0,"Peripherals","","ultra peripheral"
2.02259958738973,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0.48,"Peripherals","","peripheral"
-0.449466574975495,"34",0.126666666666667,"Peripherals","","peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
-0.449466574975495,"34",0,"Peripherals","","ultra peripheral"
3.50382444113368,"2",0,"Module hubs","fun_ASV_593","provincial hub"
-0.0637058989297032,"2",0,"Peripherals","","ultra peripheral"
0.445941292507922,"2",0.277777777777778,"Peripherals","","peripheral"
-0.0637058989297032,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.0637058989297032,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
-0.0637058989297032,"2",0,"Peripherals","","ultra peripheral"
-0.0637058989297032,"2",0,"Peripherals","","ultra peripheral"
-0.573353090367329,"2",0,"Peripherals","","ultra peripheral"
0.445941292507922,"2",0,"Peripherals","","ultra peripheral"
-0.0637058989297032,"2",0.32,"Peripherals","","peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"39",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
0,"22",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"9",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"9",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"9",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"9",0,"Peripherals","","ultra peripheral"
1.78885438199983,"9",0,"Peripherals","","ultra peripheral"
0.544704779401922,"13",0,"Peripherals","","ultra peripheral"
0.544704779401922,"13",0,"Peripherals","","ultra peripheral"
0.544704779401922,"13",0,"Peripherals","","ultra peripheral"
-0.726273039202563,"13",0,"Peripherals","","ultra peripheral"
0.544704779401922,"13",0,"Peripherals","","ultra peripheral"
0.544704779401922,"13",0,"Peripherals","","ultra peripheral"
-1.99725085780705,"13",0,"Peripherals","","ultra peripheral"
0.866025403784439,"12",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"12",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"12",0,"Peripherals","","ultra peripheral"
0.866025403784439,"12",0,"Peripherals","","ultra peripheral"
-0.730296743340221,"32",0,"Peripherals","","ultra peripheral"
-0.730296743340221,"32",0,"Peripherals","","ultra peripheral"
-0.730296743340221,"32",0,"Peripherals","","ultra peripheral"
1.09544511501033,"32",0,"Peripherals","","ultra peripheral"
1.09544511501033,"32",0,"Peripherals","","ultra peripheral"
1.15470053837925,"20",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"20",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"20",0,"Peripherals","","ultra peripheral"
0,"41",0,"Peripherals","","ultra peripheral"
0,"41",0.0344721452754694,"Peripherals","","ultra peripheral"
-0.577350269189626,"17",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"17",0,"Peripherals","","ultra peripheral"
1.15470053837925,"17",0,"Peripherals","","ultra peripheral"
0,"21",0,"Peripherals","","ultra peripheral"
0,"21",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"11",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"11",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"11",0,"Peripherals","","ultra peripheral"
-0.447213595499958,"11",0,"Peripherals","","ultra peripheral"
1.78885438199983,"11",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
0,"23",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
-0.870388279778488,"25",0,"Peripherals","","ultra peripheral"
1.04446593573419,"25",0,"Peripherals","","ultra peripheral"
1.04446593573419,"25",0,"Peripherals","","ultra peripheral"
1.04446593573419,"25",0,"Peripherals","","ultra peripheral"
1.04446593573419,"25",0,"Peripherals","","ultra peripheral"
1.04446593573419,"25",0,"Peripherals","","ultra peripheral"
1.60208197875972,"24",0,"Peripherals","","ultra peripheral"
1.60208197875972,"24",0,"Peripherals","","ultra peripheral"
1.60208197875972,"24",0,"Peripherals","","ultra peripheral"
1.60208197875972,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0.142011834319527,"Peripherals","","peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0.152777777777778,"Peripherals","","peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
-0.582575265003535,"24",0,"Peripherals","","ultra peripheral"
0,"10",0,"Peripherals","","ultra peripheral"
0,"10",0,"Peripherals","","ultra peripheral"
1.0690449676497,"36",0,"Peripherals","","ultra peripheral"
1.0690449676497,"36",0,"Peripherals","","ultra peripheral"
1.0690449676497,"36",0,"Peripherals","","ultra peripheral"
-0.801783725737273,"36",0,"Peripherals","","ultra peripheral"
-0.801783725737273,"36",0,"Peripherals","","ultra peripheral"
-0.801783725737273,"36",0,"Peripherals","","ultra peripheral"
-0.801783725737273,"36",0,"Peripherals","","ultra peripheral"
3.01511344577764,"33",0,"Module hubs","fun_ASV_713","provincial hub"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
-0.301511344577764,"33",0,"Peripherals","","ultra peripheral"
1.15470053837925,"18",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"18",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"18",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
0,"35",0,"Peripherals","","ultra peripheral"
1.44913767461894,"30",0,"Peripherals","","ultra peripheral"
1.44913767461894,"30",0,"Peripherals","","ultra peripheral"
1.44913767461894,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
-0.621059003408119,"30",0,"Peripherals","","ultra peripheral"
0,"15",0,"Peripherals","","ultra peripheral"
0,"15",0,"Peripherals","","ultra peripheral"
-0.5,"16",0,"Peripherals","","ultra peripheral"
-0.5,"16",0,"Peripherals","","ultra peripheral"
-0.5,"16",0,"Peripherals","","ultra peripheral"
1.5,"16",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
-1.41421356237309,"6",0,"Peripherals","","ultra peripheral"
1.41421356237309,"6",0,"Peripherals","","ultra peripheral"
0,"6",0,"Peripherals","","ultra peripheral"
